text,annotations
"when the more permeable layers are on the upper part of the reservoir, crossflow due to gravity forces favors the flow of water to drain toward the less permeable layers on the lower part of the reservoir.",others
"thus, vertical sweep efficiency is even better than that when only viscous crossflow occurs due to the favorable effect of gravity forces.",others
"on the other hand, when the more permeable layers are on the lower part of the reservoir, since viscous crossflow still moves toward the same direction (oil flows from the less to the more permeable layers at the leading front and water flows counter-currently at the trailing front) and gravity forces still forces water to drain into the lower part of the reservoir, the effect of gravity crossflow is no longer favorable.",others
this phenomenon had also been observed by berruin and morse12 when conducting their investigation.,others
"as mentioned, it is quite impossible for a certain formation to have neither an absolutely fining upward nor coarsening upward grain size sequence.",others
"normally, there will be some layers that exhibit less fine or less coarse grain size contrary to their distribution, but still can be generally considered as to have a fining upward grain size sequence or coarsening upward grain size sequence.",others
"in this study, the term noise is used to indicate such phenomenon.",others
therefore verification of the results is done by allowing the models to have certain layers in which the permeability values does not solely exhibit a decreasing upward or increasing upward trend.,others
a computer program is used to generate a certain range of random numbers that are assigned to the models as multiplying factors of the permeability values.,others
a check should be made on their coefficient of variation to avoid the models from having different levels of permeability variation.,others
"in this specific case, verification is performed on systems with vdp = 0.8.",others
"as many as five additional models were run, in which each model represents the effect of realization due to actual field condition.",others
10 through 14 shows the effects of realization in which each figure represents different type of noise.,others
"from these charts, it is clear that realization does not change the trend of the performance of such stratified reservoirs due to permeability trend (grain size distribution).",others
